name,price,condition,brand,model,memory,powerPerformance,category,performance_score
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,222,Pre-Owned,GIGABYTE,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
MSI NVIDIA GeForce GTX 970 4 GB,249.99,Brand New,MSI,GeForce GTX 970,4,66.81,Desktop,8749
EVGA NVIDIA GeForce GTX 980 Ti 6 GB,125,Pre-Owned,EVGA,GeForce GTX 980 Ti,6,55.45,Desktop,11202
GIGABYTE NVIDIA GeForce GTX 1660 6 GB,76,Pre-Owned,GIGABYTE,GeForce GTX 1660,6,97.46,Desktop,9827.5
EVGA NVIDIA GeForce GTX 1050 Ti 4 GB,55,Pre-Owned,EVGA,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
GIGABYTE NVIDIA GeForce RTX 3080 10 GB,474,Pre-Owned,GIGABYTE,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce GTX 1080 8 GB,105,Pre-Owned,EVGA,GeForce GTX 1080,8,84.8,Desktop,12082.5
EVGA NVIDIA GeForce RTX 3060 12 GB,265,Open Box,EVGA,GeForce RTX 3060,12,99.76,Desktop,13234
GIGABYTE NVIDIA GeForce GTX 1070 Ti 8 GB,92.5,Pre-Owned,GIGABYTE,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
GIGABYTE NVIDIA GeForce RTX 3060 12 GB,268,Pre-Owned,GIGABYTE,GeForce RTX 3060,12,99.76,Desktop,13234
EVGA NVIDIA GeForce GT 1030 2 GB,60,Pre-Owned,EVGA,GeForce GT 1030,2,84.82,Desktop,3517.5
ASUS NVIDIA GeForce RTX 3060 Ti 8 GB,278,Open Box,ASUS,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
POWERCOLOR AMD Radeon RX 6800 XT 16 GB,470,Brand New,POWERCOLOR,Radeon RX 6800 XT,16,77.88,Desktop,17072
ASUS NVIDIA GeForce GTX 1060 6 GB,89,Pre-Owned,ASUS,GeForce GTX 1060,6,83.92,Desktop,8845
NVIDIA NVIDIA GeForce RTX 3070 8 GB,329,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
MSI NVIDIA GeForce RTX 2060 8 GB,162.5,Pre-Owned,MSI,GeForce RTX 2060,8,87.2,Desktop,10736.5
PNY NVIDIA GeForce GTX 1660 6 GB,120,Pre-Owned,PNY,GeForce GTX 1660,6,97.46,Desktop,9827.5
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,560,Pre-Owned,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
ZOTAC NVIDIA GeForce GTX 1070 Ti 8 GB,85,Pre-Owned,ZOTAC,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
ASUS AMD Radeon RX 5700 XT 8 GB,158,Pre-Owned,ASUS,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,195.5,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
ZOTAC NVIDIA GeForce RTX 3070 Ti 8 GB,295,Pre-Owned,ZOTAC,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
NVIDIA NVIDIA GeForce GTX 1070 8 GB,102.5,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
SAPPHIRE AMD Radeon RX 6800 16 GB,375,Pre-Owned,SAPPHIRE,Radeon RX 6800,16,82.67,Desktop,15483.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,300,Open Box,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
EVGA NVIDIA GeForce RTX 3080 10 GB,444.97,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
ZOTAC NVIDIA GeForce RTX 3080 10 GB,450,Pre-Owned,ZOTAC,GeForce RTX 3080,10,77.66,Desktop,17441.5
MSI AMD Radeon RX 580 8 GB,89.9,Pre-Owned,MSI,Radeon RX 580,8,48.14,Desktop,8313.5
EVGA NVIDIA GeForce GTX 1070 8 GB,119.99,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
GIGABYTE NVIDIA GeForce GTX 1080 8 GB,142.5,Pre-Owned,GIGABYTE,GeForce GTX 1080,8,84.8,Desktop,12082.5
ASUS NVIDIA GeForce GT 1030 2 GB,64.99,Open Box,ASUS,GeForce GT 1030,2,84.82,Desktop,3517.5
NVIDIA NVIDIA GeForce GTX 1070 8 GB,124.99,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,239.99,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
MSI AMD Radeon RX 580 8 GB,60,Pre-Owned,MSI,Radeon RX 580,8,48.14,Desktop,8313.5
MSI NVIDIA GeForce GTX 1050 Ti 4 GB,60,Pre-Owned,MSI,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
EVGA NVIDIA GeForce GTX 1070 8 GB,130,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
ASUS NVIDIA GeForce GTX 1660 SUPER 6 GB,92,Pre-Owned,ASUS,GeForce GTX 1660 SUPER,6,101.85,Desktop,10481
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,177.5,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
ASUS NVIDIA GeForce GTX 1070 8 GB,76.51,Pre-Owned,ASUS,GeForce GTX 1070,8,89.88,Desktop,11026
ZOTAC NVIDIA GeForce RTX 3060 12 GB,259.98,Pre-Owned,ZOTAC,GeForce RTX 3060,12,99.76,Desktop,13234
ASUS NVIDIA GeForce GTX 1060 6 GB,115,Pre-Owned,ASUS,GeForce GTX 1060,6,83.92,Desktop,8845
ZOTAC NVIDIA GeForce RTX 3080 Ti 12 GB,560.11,Pre-Owned,ZOTAC,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,325,Pre-Owned,MSI,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
ASUS NVIDIA GeForce GTX 1080 8 GB,124.7,Pre-Owned,ASUS,GeForce GTX 1080,8,84.8,Desktop,12082.5
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,325,Pre-Owned,MSI,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
EVGA NVIDIA GeForce RTX 3080 10 GB,434.99,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
XFX AMD Radeon RX 5700 XT 8 GB,112.5,Pre-Owned,XFX,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce RTX 2080 8 GB,225,Pre-Owned,EVGA,GeForce RTX 2080,8,74.93,Desktop,13951
EVGA NVIDIA GeForce RTX 2070 8 GB,235,Pre-Owned,EVGA,GeForce RTX 2070,8,91.88,Desktop,12204.5
ASUS NVIDIA GeForce RTX 3060 Ti 8 GB,348.99,Pre-Owned,ASUS,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
EVGA NVIDIA GeForce GT 1030 2 GB,65,Pre-Owned,EVGA,GeForce GT 1030,2,84.82,Desktop,3517.5
XFX AMD Radeon RX 580 8 GB,89.99,Refurbished,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
EVGA NVIDIA GeForce GTX 1050 Ti 4 GB,95,Pre-Owned,EVGA,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
GIGABYTE NVIDIA GeForce RTX 3080 12 GB,460,Pre-Owned,GIGABYTE,GeForce RTX 3080,12,77.66,Desktop,17441.5
EVGA NVIDIA GeForce RTX 3070 8 GB,295,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,270,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,274.99,Pre-Owned,GIGABYTE,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
ASUS NVIDIA GeForce GTX 1660 6 GB,90,Brand New,ASUS,GeForce GTX 1660,6,97.46,Desktop,9827.5
EVGA NVIDIA GeForce RTX 3080 10 GB,481,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce RTX 3060 12 GB,242.5,Pre-Owned,EVGA,GeForce RTX 3060,12,99.76,Desktop,13234
MSI NVIDIA GeForce GTX 1060 6 GB,62.68,Pre-Owned,MSI,GeForce GTX 1060,6,83.92,Desktop,8845
PNY NVIDIA GeForce GTX 1050 2 GB,59.98,Pre-Owned,PNY,GeForce GTX 1050,2,67.86,Desktop,4920
NVIDIA NVIDIA GeForce RTX 3080 Ti 12 GB,550,Pre-Owned,NVIDIA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,335,Pre-Owned,MSI,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
NVIDIA NVIDIA GeForce RTX 2070 8 GB,200,Refurbished,NVIDIA,GeForce RTX 2070,8,91.88,Desktop,12204.5
EVGA NVIDIA GeForce GTX 1070 Ti 8 GB,200,Pre-Owned,EVGA,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
EVGA NVIDIA GeForce GTX 1070 Ti 8 GB,159.99,Pre-Owned,EVGA,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
ASUS NVIDIA GeForce RTX 3060 12 GB,202.5,Pre-Owned,ASUS,GeForce RTX 3060,12,99.76,Desktop,13234
MSI NVIDIA GeForce RTX 3060 Ti 8 GB,245.5,Pre-Owned,MSI,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce RTX 2080 Ti 11 GB,270,Pre-Owned,GIGABYTE,GeForce RTX 2080 Ti,11,87.18,Desktop,15598
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,234.5,Pre-Owned,GIGABYTE,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce RTX 2070 8 GB,162.5,Pre-Owned,GIGABYTE,GeForce RTX 2070,8,91.88,Desktop,12204.5
MSI NVIDIA GeForce GTX 1070 Ti 8 GB,158.39,Pre-Owned,MSI,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
EVGA NVIDIA GeForce RTX 3070 Ti 8 GB,419.99,Pre-Owned,EVGA,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,325,Brand New,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
ASUS NVIDIA GeForce RTX 3060 12 GB,217.5,Pre-Owned,ASUS,GeForce RTX 3060,12,99.76,Desktop,13234
POWERCOLOR AMD Radeon RX 6900 XT 16 GB,455,Pre-Owned,POWERCOLOR,Radeon RX 6900 XT,16,84.86,Desktop,18239
MSI NVIDIA GeForce GTX 1080 8 GB,100,Pre-Owned,MSI,GeForce GTX 1080,8,84.8,Desktop,12082.5
NVIDIA NVIDIA GeForce RTX 3070 Ti 8 GB,429,Pre-Owned,NVIDIA,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
EVGA NVIDIA GeForce RTX 3070 8 GB,335,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
EVGA NVIDIA GeForce GTX 1070 8 GB,80,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
GIGABYTE NVIDIA GeForce RTX 3080 Ti 12 GB,899.99,Pre-Owned,GIGABYTE,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
POWERCOLOR AMD Radeon RX 580 8 GB,61,Pre-Owned,POWERCOLOR,Radeon RX 580,8,48.14,Desktop,8313.5
MSI NVIDIA GeForce RTX 3070 8 GB,315,Open Box,MSI,GeForce RTX 3070,8,100.42,Desktop,15891.5
ZOTAC NVIDIA GeForce RTX 2060 6 GB,140,Pre-Owned,ZOTAC,GeForce RTX 2060,6,87.2,Desktop,10736.5
MSI NVIDIA GeForce RTX 3070 8 GB,389.99,Pre-Owned,MSI,GeForce RTX 3070,8,100.42,Desktop,15891.5
GIGABYTE NVIDIA GeForce GTX 1080 8 GB,124.99,Pre-Owned,GIGABYTE,GeForce GTX 1080,8,84.8,Desktop,12082.5
ASUS NVIDIA GeForce RTX 3080 Ti 12 GB,735,Pre-Owned,ASUS,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
EVGA NVIDIA GeForce RTX 3070 8 GB,305,Pre-Owned,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,275,Pre-Owned,GIGABYTE,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
XFX AMD Radeon RX 580 8 GB,50,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,119,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce RTX 3080 10 GB,499.99,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
ASUS NVIDIA GeForce GTX 1050 Ti 4 GB,138.75,Pre-Owned,ASUS,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
ASUS NVIDIA GeForce RTX 3070 8 GB,330,Pre-Owned,ASUS,GeForce RTX 3070,8,100.42,Desktop,15891.5
MSI AMD Radeon RX 5700 XT 8 GB,107.5,Pre-Owned,MSI,Radeon RX 5700 XT,8,75.08,Desktop,13221
GIGABYTE NVIDIA GeForce RTX 3080 10 GB,459.95,Pre-Owned,GIGABYTE,GeForce RTX 3080,10,77.66,Desktop,17441.5
MSI NVIDIA GeForce RTX 2070 SUPER 8 GB,208.99,Pre-Owned,MSI,GeForce RTX 2070 SUPER,8,84.5,Desktop,13564
MSI NVIDIA GeForce GTX 1060 6 GB,65,Pre-Owned,MSI,GeForce GTX 1060,6,83.92,Desktop,8845
SAPPHIRE AMD Radeon RX 580 4 GB,74.99,Pre-Owned,SAPPHIRE,Radeon RX 580,4,48.14,Desktop,8313.5
GIGABYTE NVIDIA GeForce GT 1030 2 GB,69.99,Very Good - Refurbished,GIGABYTE,GeForce GT 1030,2,84.82,Desktop,3517.5
SAPPHIRE AMD Radeon RX 580 4 GB,69.99,Pre-Owned,SAPPHIRE,Radeon RX 580,4,48.14,Desktop,8313.5
GIGABYTE NVIDIA GeForce RTX 2080 8 GB,213,Pre-Owned,GIGABYTE,GeForce RTX 2080,8,74.93,Desktop,13951
EVGA NVIDIA GeForce RTX 3080 10 GB,455,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
XFX AMD Radeon RX 580 8 GB,67,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
EVGA NVIDIA GeForce RTX 3060 12 GB,245,Pre-Owned,EVGA,GeForce RTX 3060,12,99.76,Desktop,13234
NVIDIA NVIDIA GeForce RTX 2080 Ti 11 GB,381.15,Pre-Owned,NVIDIA,GeForce RTX 2080 Ti,11,87.18,Desktop,15598
XFX AMD Radeon RX 580 8 GB,74.99,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
GIGABYTE NVIDIA GeForce GTX 1050 Ti 4 GB,79.99,Refurbished,GIGABYTE,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
EVGA NVIDIA GeForce GTX 1070 8 GB,129,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
MSI AMD Radeon RX 5700 XT 8 GB,120.5,Open Box,MSI,Radeon RX 5700 XT,8,75.08,Desktop,13221
ZOTAC NVIDIA GeForce GTX 1060 6 GB,89,Pre-Owned,ZOTAC,GeForce GTX 1060,6,83.92,Desktop,8845
XFX AMD Radeon RX 580 8 GB,58,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
GIGABYTE NVIDIA GeForce RTX 3080 Ti 12 GB,579,Pre-Owned,GIGABYTE,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
EVGA NVIDIA GeForce RTX 3070 8 GB,350,Open Box,EVGA,GeForce RTX 3070,8,100.42,Desktop,15891.5
MSI AMD Radeon RX 5700 XT 8 GB,122.5,Pre-Owned,MSI,Radeon RX 5700 XT,8,75.08,Desktop,13221
SAPPHIRE AMD Radeon RX 580 8 GB,65,Pre-Owned,SAPPHIRE,Radeon RX 580,8,48.14,Desktop,8313.5
MSI NVIDIA GeForce GTX 1080 8 GB,102.5,Pre-Owned,MSI,GeForce GTX 1080,8,84.8,Desktop,12082.5
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,339.99,Pre-Owned,GIGABYTE,GeForce RTX 3070,8,100.42,Desktop,15891.5
POWERCOLOR AMD Radeon RX 6900 XT 16 GB,480,Pre-Owned,POWERCOLOR,Radeon RX 6900 XT,16,84.86,Desktop,18239
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,255,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,899.95,Brand New,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
XFX AMD Radeon RX 580 8 GB,61,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
PNY NVIDIA GeForce RTX 3070 8 GB,279,Pre-Owned,PNY,GeForce RTX 3070,8,100.42,Desktop,15891.5
MSI NVIDIA GeForce RTX 3070 8 GB,339.99,Pre-Owned,MSI,GeForce RTX 3070,8,100.42,Desktop,15891.5
MSI NVIDIA GeForce GT 1030 2 GB,65,Open Box,MSI,GeForce GT 1030,2,84.82,Desktop,3517.5
XFX AMD Radeon RX 580 8 GB,61,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,285,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
ZOTAC NVIDIA GeForce RTX 3070 8 GB,242.5,Pre-Owned,ZOTAC,GeForce RTX 3070,8,100.42,Desktop,15891.5
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,700,Pre-Owned,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
ASUS NVIDIA GeForce RTX 3080 Ti 12 GB,599,Pre-Owned,ASUS,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
ASUS NVIDIA GeForce RTX 3060 Ti 8 GB,320,Brand New,ASUS,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
MSI NVIDIA GeForce RTX 3080 Ti 12 GB,699,Open Box,MSI,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,260,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
POWERCOLOR AMD Radeon RX 6800 XT 16 GB,435,Open Box,POWERCOLOR,Radeon RX 6800 XT,16,77.88,Desktop,17072
GIGABYTE NVIDIA GeForce RTX 2080 Ti 11 GB,292,Pre-Owned,GIGABYTE,GeForce RTX 2080 Ti,11,87.18,Desktop,15598
ASUS NVIDIA GeForce RTX 2070 8 GB,200,Pre-Owned,ASUS,GeForce RTX 2070,8,91.88,Desktop,12204.5
GIGABYTE NVIDIA GeForce GTX 1050 2 GB,57.99,Pre-Owned,GIGABYTE,GeForce GTX 1050,2,67.86,Desktop,4920
PNY NVIDIA GeForce RTX 3080 12 GB,545,Open Box,PNY,GeForce RTX 3080,12,77.66,Desktop,17441.5
EVGA NVIDIA GeForce GTX 1070 8 GB,80,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
NVIDIA NVIDIA GeForce GTX 1070 8 GB,120,Pre-Owned,NVIDIA,GeForce GTX 1070,8,89.88,Desktop,11026
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,177.65,Pre-Owned,EVGA,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
ZOTAC NVIDIA GeForce RTX 3080 Ti 12 GB,560,Pre-Owned,ZOTAC,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
GIGABYTE NVIDIA GeForce GTX 1050 Ti 4 GB,65,Open Box,GIGABYTE,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
XFX AMD Radeon RX 5700 XT 8 GB,100,Pre-Owned,XFX,Radeon RX 5700 XT,8,75.08,Desktop,13221
PNY NVIDIA GeForce RTX 3060 12 GB,230,Pre-Owned,PNY,GeForce RTX 3060,12,99.76,Desktop,13234
MSI AMD Radeon RX 5700 XT 8 GB,160,Pre-Owned,MSI,Radeon RX 5700 XT,8,75.08,Desktop,13221
EVGA NVIDIA GeForce GTX 1070 8 GB,89,Pre-Owned,EVGA,GeForce GTX 1070,8,89.88,Desktop,11026
XFX AMD Radeon RX 580 8 GB,60,Pre-Owned,XFX,Radeon RX 580,8,48.14,Desktop,8313.5
GIGABYTE NVIDIA GeForce RTX 2070 8 GB,185,Pre-Owned,GIGABYTE,GeForce RTX 2070,8,91.88,Desktop,12204.5
NVIDIA NVIDIA GeForce GTX 1070 Ti 8 GB,115,Pre-Owned,NVIDIA,GeForce GTX 1070 Ti,8,80.56,Desktop,11635
SAPPHIRE AMD Radeon RX 6900 XT 16 GB,559.99,Pre-Owned,SAPPHIRE,Radeon RX 6900 XT,16,84.86,Desktop,18239
MSI NVIDIA GeForce RTX 3080 10 GB,525,Pre-Owned,MSI,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce RTX 3080 10 GB,425,Pre-Owned,EVGA,GeForce RTX 3080,10,77.66,Desktop,17441.5
EVGA NVIDIA GeForce GTX 970 4 GB,125,Pre-Owned,EVGA,GeForce GTX 970,4,66.81,Desktop,8749
POWERCOLOR AMD Radeon RX 6800 16 GB,355,Pre-Owned,POWERCOLOR,Radeon RX 6800,16,82.67,Desktop,15483.5
GIGABYTE NVIDIA GeForce GTX 1050 Ti 4 GB,85,Open Box,GIGABYTE,GeForce GTX 1050 Ti,4,84.18,Desktop,6412
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,553,Pre-Owned,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
NVIDIA NVIDIA GeForce RTX 3070 8 GB,329,Pre-Owned,NVIDIA,GeForce RTX 3070,8,100.42,Desktop,15891.5
ZOTAC NVIDIA GeForce GTX 1080 Ti 11 GB,200,Pre-Owned,ZOTAC,GeForce GTX 1080 Ti,11,73.14,Desktop,13812
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,252,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
EVGA NVIDIA GeForce RTX 3060 Ti 8 GB,226,Pre-Owned,EVGA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
EVGA NVIDIA GeForce RTX 3060 Ti 8 GB,237.5,Pre-Owned,EVGA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
NVIDIA NVIDIA GeForce RTX 3060 Ti 8 GB,280,Pre-Owned,NVIDIA,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,300,Pre-Owned,GIGABYTE,GeForce RTX 3070,8,100.42,Desktop,15891.5
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,118,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,289,Pre-Owned,GIGABYTE,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce RTX 3070 Ti 8 GB,450,Brand New,GIGABYTE,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
EVGA NVIDIA GeForce RTX 2070 8 GB,180,Pre-Owned,EVGA,GeForce RTX 2070,8,91.88,Desktop,12204.5
GIGABYTE NVIDIA GeForce GTX 1070 8 GB,87,Pre-Owned,GIGABYTE,GeForce GTX 1070,8,89.88,Desktop,11026
EVGA NVIDIA GeForce GTX 1080 8 GB,101.05,Pre-Owned,EVGA,GeForce GTX 1080,8,84.8,Desktop,12082.5
MSI AMD Radeon RX 580 8 GB,65,Pre-Owned,MSI,Radeon RX 580,8,48.14,Desktop,8313.5
ZOTAC NVIDIA GeForce GTX 1060 6 GB,100,Pre-Owned,ZOTAC,GeForce GTX 1060,6,83.92,Desktop,8845
POWERCOLOR AMD Radeon RX 6800 16 GB,359,Pre-Owned,POWERCOLOR,Radeon RX 6800,16,82.67,Desktop,15483.5
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,117.5,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
GIGABYTE NVIDIA GeForce GTX 1070 8 GB,117.5,Pre-Owned,GIGABYTE,GeForce GTX 1070,8,89.88,Desktop,11026
MSI AMD Radeon RX 580 8 GB,73,Pre-Owned,MSI,Radeon RX 580,8,48.14,Desktop,8313.5
ZOTAC NVIDIA GeForce RTX 3070 Ti 8 GB,549.99,Pre-Owned,ZOTAC,GeForce RTX 3070 Ti,8,80.58,Desktop,16698.5
NVIDIA NVIDIA GeForce RTX 3080 Ti 12 GB,500,Pre-Owned,NVIDIA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
EVGA NVIDIA GeForce RTX 3080 Ti 12 GB,540,Pre-Owned,EVGA,GeForce RTX 3080 Ti,12,76.82,Desktop,18598.5
SAPPHIRE AMD Radeon RX 5700 XT 8 GB,139,Pre-Owned,SAPPHIRE,Radeon RX 5700 XT,8,75.08,Desktop,13221
ASUS NVIDIA GeForce GTX 970 4 GB,84.99,Pre-Owned,ASUS,GeForce GTX 970,4,66.81,Desktop,8749
EVGA NVIDIA GeForce RTX 2060 6 GB,144,Pre-Owned,EVGA,GeForce RTX 2060,6,87.2,Desktop,10736.5
EVGA NVIDIA GeForce GTX 1080 8 GB,179.99,Pre-Owned,EVGA,GeForce GTX 1080,8,84.8,Desktop,12082.5
MSI NVIDIA GeForce RTX 3060 Ti 8 GB,239,Pre-Owned,MSI,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
ASUS NVIDIA GeForce RTX 3070 8 GB,315,Pre-Owned,ASUS,GeForce RTX 3070,8,100.42,Desktop,15891.5
ASUS NVIDIA GeForce RTX 3080 10 GB,370,Pre-Owned,ASUS,GeForce RTX 3080,10,77.66,Desktop,17441.5
ZOTAC NVIDIA GeForce RTX 3060 Ti 8 GB,256,Pre-Owned,ZOTAC,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,315,Pre-Owned,GIGABYTE,GeForce RTX 3070,8,100.42,Desktop,15891.5
ASUS NVIDIA GeForce RTX 3060 Ti 8 GB,275,Pre-Owned,ASUS,GeForce RTX 3060 Ti,8,101.03,Desktop,14908
GIGABYTE NVIDIA GeForce GTX 1060 6 GB,74.99,Pre-Owned,GIGABYTE,GeForce GTX 1060,6,83.92,Desktop,8845
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,107.5,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
SAPPHIRE AMD Radeon RX 5700 XT 8 GB,137.5,Pre-Owned,SAPPHIRE,Radeon RX 5700 XT,8,75.08,Desktop,13221
POWERCOLOR AMD Radeon RX 5700 XT 8 GB,132.5,Pre-Owned,POWERCOLOR,Radeon RX 5700 XT,8,75.08,Desktop,13221
POWERCOLOR AMD Radeon RX 6900 XT 16 GB,485,Pre-Owned,POWERCOLOR,Radeon RX 6900 XT,16,84.86,Desktop,18239
